JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,144.22,2022-11-29
GOOGL,96.05,2022-11-29
TSLA,182.92,2022-11-29
META,108.78,2022-11-29
COST,530.92,2022-11-29
AMZN,93.95,2022-11-29
MSFT,241.76,2022-11-29
UNH,532.27,2022-11-29
JNJ,177.33,2022-11-29
JPM,134.35,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
TSLA,195.97,2022-11-11
META,113.02,2022-11-11
COST,515.47,2022-11-11
AMZN,100.79,2022-11-11
MSFT,247.11,2022-11-11
UNH,522.08,2022-11-11
JNJ,169.25,2022-11-11
JPM,135.3,2022-11-11
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
TSLA,195.97,2022-11-11
META,113.02,2022-11-11
COST,515.47,2022-11-11
AMZN,100.79,2022-11-11
MSFT,247.11,2022-11-11
UNH,522.08,2022-11-11
JNJ,169.25,2022-11-11
JPM,135.3,2022-11-11
AAPL,144.22,2022-11-28
GOOGL,96.05,2022-11-28
TSLA,182.92,2022-11-28
META,108.78,2022-11-28
COST,530.92,2022-11-28
AMZN,93.95,2022-11-28
MSFT,241.76,2022-11-28
UNH,532.27,2022-11-28
JNJ,177.33,2022-11-28
JPM,134.35,2022-11-28
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
TSLA,195.97,2022-11-11
META,113.02,2022-11-11
COST,515.47,2022-11-11
AMZN,100.79,2022-11-11
MSFT,247.11,2022-11-11
UNH,522.08,2022-11-11
JNJ,169.25,2022-11-11
JPM,135.3,2022-11-11
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
TSLA,195.97,2022-11-11
META,113.02,2022-11-11
COST,515.47,2022-11-11
AMZN,100.79,2022-11-11
MSFT,247.11,2022-11-11
UNH,522.08,2022-11-11
JNJ,169.25,2022-11-11
JPM,135.3,2022-11-11
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
TSLA,195.97,2022-11-11
META,113.02,2022-11-11
COST,515.47,2022-11-11
AMZN,100.79,2022-11-11
MSFT,247.11,2022-11-11
UNH,522.08,2022-11-11
JNJ,169.25,2022-11-11
JPM,135.3,2022-11-11
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
TSLA,195.97,2022-11-11
META,113.02,2022-11-11
COST,515.47,2022-11-11
AMZN,100.79,2022-11-11
MSFT,247.11,2022-11-11
UNH,522.08,2022-11-11
JNJ,169.25,2022-11-11
JPM,135.3,2022-11-11
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-29
GOOGL,95.19,2022-11-29
TSLA,180.83,2022-11-29
META,109.46,2022-11-29
COST,528.96,2022-11-29
AMZN,92.42,2022-11-29
MSFT,240.33,2022-11-29
UNH,528.0,2022-11-29
JNJ,176.09,2022-11-29
JPM,136.56,2022-11-29
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
TSLA,195.97,2022-11-11
META,113.02,2022-11-11
COST,515.47,2022-11-11
AMZN,100.79,2022-11-11
MSFT,247.11,2022-11-11
UNH,522.08,2022-11-11
JNJ,169.25,2022-11-11
JPM,135.3,2022-11-11
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
TSLA,195.97,2022-11-11
META,113.02,2022-11-11
COST,515.47,2022-11-11
AMZN,100.79,2022-11-11
MSFT,247.11,2022-11-11
UNH,522.08,2022-11-11
JNJ,169.25,2022-11-11
JPM,135.3,2022-11-11
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
TSLA,195.97,2022-11-11
META,113.02,2022-11-11
COST,515.47,2022-11-11
AMZN,100.79,2022-11-11
MSFT,247.11,2022-11-11
UNH,522.08,2022-11-11
JNJ,169.25,2022-11-11
JPM,135.3,2022-11-11
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
TSLA,195.97,2022-11-11
META,113.02,2022-11-11
COST,515.47,2022-11-11
AMZN,100.79,2022-11-11
MSFT,247.11,2022-11-11
UNH,522.08,2022-11-11
JNJ,169.25,2022-11-11
JPM,135.3,2022-11-11
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,149.7,2022-11-11
GOOGL,96.41,2022-11-11
TSLA,195.97,2022-11-11
META,113.02,2022-11-11
COST,515.47,2022-11-11
AMZN,100.79,2022-11-11
MSFT,247.11,2022-11-11
UNH,522.08,2022-11-11
JNJ,169.25,2022-11-11
JPM,135.3,2022-11-11
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
